execution_num;num_execs;size_msg;incremental;time
95;100;200100;True;0.07197276399983790207
96;100;200100;True;0.06334568000011130129
97;100;200100;True;0.06312510899988410529
98;100;200100;True;0.06374933300003220171
99;100;200100;True;0.06275545000016780062
0;100;300100;False;0.18550045299980411073
1;100;300100;False;0.17972046199975000302
2;100;300100;False;0.19683301199984271079
3;100;300100;False;0.18125851800004960657
4;100;300100;False;0.17935836000015101255
5;100;300100;False;0.17868884800009240954
6;100;300100;False;0.18386241500002140081
7;100;300100;False;0.18122615299989761062
8;100;300100;False;0.18088654500024850535
9;100;300100;False;0.18331220099980780058
10;100;300100;False;0.1661399949998667025
11;100;300100;False;0.17930703100000730532
12;100;300100;False;0.16898266800035330326
13;100;300100;False;0.18731963600021100946
14;100;300100;False;0.1854231730003448042
15;100;300100;False;0.18288643500000020814
16;100;300100;False;0.18296226100028420425
17;100;300100;False;0.1819252450000020116
18;100;300100;False;0.17778473699991070855
19;100;300100;False;0.18790087699971991242
20;100;300100;False;0.18411344399964940655
21;100;300100;False;0.18769469299968460918
22;100;300100;False;0.18538322600033990684
23;100;300100;False;0.18837005499972281353
24;100;300100;False;0.18168023499993060654
25;100;300100;False;0.19308153799966021325
26;100;300100;False;0.19855957699974161046
27;100;300100;False;0.1830950630001098034
28;100;300100;False;0.18475779899972610831
29;100;300100;False;0.18077736600025670621
30;100;300100;False;0.18371764599987711053
31;100;300100;False;0.18041765699990711114
32;100;300100;False;0.18489330800002790056
33;100;300100;False;0.178518080999765405
34;100;300100;False;0.18769328799999110413
35;100;300100;False;0.1832694479999190107
36;100;300100;False;0.1833822539997526091
37;100;300100;False;0.17893449800021690721
38;100;300100;False;0.18940589999965590229
39;100;300100;False;0.17274313300003990568
40;100;300100;False;0.18686336999962790961
41;100;300100;False;0.18948153200017250897
42;100;300100;False;0.18049630799987420593
43;100;300100;False;0.18649259200037690554
44;100;300100;False;0.18213345399999500418
45;100;300100;False;0.17192561799993200111
46;100;300100;False;0.18899604200032610324
47;100;300100;False;0.18085451400020230439
48;100;300100;False;0.18735506299981330436
49;100;300100;False;0.17970720699986481028
50;100;300100;False;0.18570116399996550172
51;100;300100;False;0.17875120700000471374
52;100;300100;False;0.18799723900019660316
53;100;300100;False;0.196262738999848807
54;100;300100;False;0.18073221099984940197
55;100;300100;False;0.1791210659998795085
56;100;300100;False;0.18347819800010251035
57;100;300100;False;0.1827690410000286092
58;100;300100;False;0.18275867600004830349
